position,driver_number,date,session_key,meeting_key
14,20,2023-06-03T14:01:09.787000+00:00,9098,1211
10,21,2023-06-03T14:01:09.787000+00:00,9098,1211
9,24,2023-06-03T14:01:09.787000+00:00,9098,1211
12,27,2023-06-03T14:01:09.787000+00:00,9098,1211
13,31,2023-06-03T14:01:09.787000+00:00,9098,1211
16,55,2023-06-03T14:01:09.787000+00:00,9098,1211
16,10,2023-06-03T14:01:13.037000+00:00,9098,1211
18,16,2023-06-03T14:01:13.037000+00:00,9098,1211
15,20,2023-06-03T14:01:13.037000+00:00,9098,1211
14,31,2023-06-03T14:01:13.037000+00:00,9098,1211
17,55,2023-06-03T14:01:13.037000+00:00,9098,1211
13,81,2023-06-03T14:01:13.037000+00:00,9098,1211
19,16,2023-06-03T14:01:15.146000+00:00,9098,1211
17,23,2023-06-03T14:01:15.146000+00:00,9098,1211
18,55,2023-06-03T14:01:15.146000+00:00,9098,1211
2,1,2023-06-03T14:01:39.364000+00:00,9098,1211
3,11,2023-06-03T14:01:39.364000+00:00,9098,1211
5,14,2023-06-03T14:01:39.364000+00:00,9098,1211
4,44,2023-06-03T14:01:39.364000+00:00,9098,1211
1,63,2023-06-03T14:01:39.364000+00:00,9098,1211
3,1,2023-06-03T14:01:44.583000+00:00,9098,1211
4,11,2023-06-03T14:01:44.583000+00:00,9098,1211
6,14,2023-06-03T14:01:44.583000+00:00,9098,1211
2,22,2023-06-03T14:01:44.583000+00:00,9098,1211
5,44,2023-06-03T14:01:44.583000+00:00,9098,1211
7,77,2023-06-03T14:01:44.583000+00:00,9098,1211
4,1,2023-06-03T14:01:50.130000+00:00,9098,1211
9,4,2023-06-03T14:01:50.130000+00:00,9098,1211
5,11,2023-06-03T14:01:50.130000+00:00,9098,1211
7,14,2023-06-03T14:01:50.130000+00:00,9098,1211
3,21,2023-06-03T14:01:50.130000+00:00,9098,1211
10,24,2023-06-03T14:01:50.130000+00:00,9098,1211
6,44,2023-06-03T14:01:50.130000+00:00,9098,1211
8,77,2023-06-03T14:01:50.130000+00:00,9098,1211
5,1,2023-06-03T14:02:00.114000+00:00,9098,1211
10,4,2023-06-03T14:02:00.114000+00:00,9098,1211
6,11,2023-06-03T14:02:00.114000+00:00,9098,1211
8,14,2023-06-03T14:02:00.114000+00:00,9098,1211
12,18,2023-06-03T14:02:00.114000+00:00,9098,1211
11,24,2023-06-03T14:02:00.114000+00:00,9098,1211
13,27,2023-06-03T14:02:00.114000+00:00,9098,1211
4,31,2023-06-03T14:02:00.114000+00:00,9098,1211
7,44,2023-06-03T14:02:00.114000+00:00,9098,1211
9,77,2023-06-03T14:02:00.114000+00:00,9098,1211
14,81,2023-06-03T14:02:00.114000+00:00,9098,1211
6,1,2023-06-03T14:02:05.801000+00:00,9098,1211
7,11,2023-06-03T14:02:05.801000+00:00,9098,1211
4,21,2023-06-03T14:02:05.801000+00:00,9098,1211
3,22,2023-06-03T14:02:05.801000+00:00,9098,1211
5,31,2023-06-03T14:02:05.801000+00:00,9098,1211
1,44,2023-06-03T14:02:05.801000+00:00,9098,1211
2,63,2023-06-03T14:02:05.801000+00:00,9098,1211
7,1,2023-06-03T14:02:10.520000+00:00,9098,1211
11,4,2023-06-03T14:02:10.520000+00:00,9098,1211
6,10,2023-06-03T14:02:10.520000+00:00,9098,1211
8,11,2023-06-03T14:02:10.520000+00:00,9098,1211
9,14,2023-06-03T14:02:10.520000+00:00,9098,1211
13,18,2023-06-03T14:02:10.520000+00:00,9098,1211
16,20,2023-06-03T14:02:10.520000+00:00,9098,1211
12,24,2023-06-03T14:02:10.520000+00:00,9098,1211
14,27,2023-06-03T14:02:10.520000+00:00,9098,1211
10,77,2023-06-03T14:02:10.520000+00:00,9098,1211
15,81,2023-06-03T14:02:10.520000+00:00,9098,1211
8,1,2023-06-03T14:02:14.098000+00:00,9098,1211
12,4,2023-06-03T14:02:14.098000+00:00,9098,1211
7,10,2023-06-03T14:02:14.098000+00:00,9098,1211
9,11,2023-06-03T14:02:14.098000+00:00,9098,1211
10,14,2023-06-03T14:02:14.098000+00:00,9098,1211
5,18,2023-06-03T14:02:14.098000+00:00,9098,1211
13,24,2023-06-03T14:02:14.098000+00:00,9098,1211
6,31,2023-06-03T14:02:14.098000+00:00,9098,1211
11,77,2023-06-03T14:02:14.098000+00:00,9098,1211
9,1,2023-06-03T14:02:21.395000+00:00,9098,1211
8,10,2023-06-03T14:02:21.395000+00:00,9098,1211
10,11,2023-06-03T14:02:21.395000+00:00,9098,1211
2,14,2023-06-03T14:02:21.395000+00:00,9098,1211
6,18,2023-06-03T14:02:21.395000+00:00,9098,1211
5,21,2023-06-03T14:02:21.395000+00:00,9098,1211
4,22,2023-06-03T14:02:21.395000+00:00,9098,1211
7,31,2023-06-03T14:02:21.395000+00:00,9098,1211
3,63,2023-06-03T14:02:21.395000+00:00,9098,1211
10,1,2023-06-03T14:02:26.785000+00:00,9098,1211
13,4,2023-06-03T14:02:26.785000+00:00,9098,1211
9,10,2023-06-03T14:02:26.785000+00:00,9098,1211
11,11,2023-06-03T14:02:26.785000+00:00,9098,1211
8,20,2023-06-03T14:02:26.785000+00:00,9098,1211
14,24,2023-06-03T14:02:26.785000+00:00,9098,1211
15,27,2023-06-03T14:02:26.785000+00:00,9098,1211
12,77,2023-06-03T14:02:26.785000+00:00,9098,1211
16,81,2023-06-03T14:02:26.785000+00:00,9098,1211
11,1,2023-06-03T14:02:32.691000+00:00,9098,1211
14,4,2023-06-03T14:02:32.691000+00:00,9098,1211
10,10,2023-06-03T14:02:32.691000+00:00,9098,1211
12,11,2023-06-03T14:02:32.691000+00:00,9098,1211
9,20,2023-06-03T14:02:32.691000+00:00,9098,1211
15,24,2023-06-03T14:02:32.691000+00:00,9098,1211
7,27,2023-06-03T14:02:32.691000+00:00,9098,1211
8,31,2023-06-03T14:02:32.691000+00:00,9098,1211
13,77,2023-06-03T14:02:32.691000+00:00,9098,1211
12,1,2023-06-03T14:02:37.019000+00:00,9098,1211
11,10,2023-06-03T14:02:37.019000+00:00,9098,1211
13,11,2023-06-03T14:02:37.019000+00:00,9098,1211
7,18,2023-06-03T14:02:37.019000+00:00,9098,1211
10,20,2023-06-03T14:02:37.019000+00:00,9098,1211
6,21,2023-06-03T14:02:37.019000+00:00,9098,1211
5,22,2023-06-03T14:02:37.019000+00:00,9098,1211
8,27,2023-06-03T14:02:37.019000+00:00,9098,1211
9,31,2023-06-03T14:02:37.019000+00:00,9098,1211
4,77,2023-06-03T14:02:37.019000+00:00,9098,1211
13,1,2023-06-03T14:02:40.488000+00:00,9098,1211
15,4,2023-06-03T14:02:40.488000+00:00,9098,1211
12,10,2023-06-03T14:02:40.488000+00:00,9098,1211
14,11,2023-06-03T14:02:40.488000+00:00,9098,1211
8,18,2023-06-03T14:02:40.488000+00:00,9098,1211
11,20,2023-06-03T14:02:40.488000+00:00,9098,1211
7,21,2023-06-03T14:02:40.488000+00:00,9098,1211
6,24,2023-06-03T14:02:40.488000+00:00,9098,1211
9,27,2023-06-03T14:02:40.488000+00:00,9098,1211
10,31,2023-06-03T14:02:40.488000+00:00,9098,1211
14,1,2023-06-03T14:02:47.019000+00:00,9098,1211
13,10,2023-06-03T14:02:47.019000+00:00,9098,1211
1,11,2023-06-03T14:02:47.019000+00:00,9098,1211
3,14,2023-06-03T14:02:47.019000+00:00,9098,1211
9,18,2023-06-03T14:02:47.019000+00:00,9098,1211
12,20,2023-06-03T14:02:47.019000+00:00,9098,1211
8,21,2023-06-03T14:02:47.019000+00:00,9098,1211
6,22,2023-06-03T14:02:47.019000+00:00,9098,1211
7,24,2023-06-03T14:02:47.019000+00:00,9098,1211
10,27,2023-06-03T14:02:47.019000+00:00,9098,1211
11,31,2023-06-03T14:02:47.019000+00:00,9098,1211
2,44,2023-06-03T14:02:47.019000+00:00,9098,1211
4,63,2023-06-03T14:02:47.019000+00:00,9098,1211
5,77,2023-06-03T14:02:47.019000+00:00,9098,1211
16,4,2023-06-03T14:02:49.535000+00:00,9098,1211
18,23,2023-06-03T14:02:49.535000+00:00,9098,1211
15,55,2023-06-03T14:02:49.535000+00:00,9098,1211
17,81,2023-06-03T14:02:49.535000+00:00,9098,1211
2,11,2023-06-03T14:02:55.175000+00:00,9098,1211
4,14,2023-06-03T14:02:55.175000+00:00,9098,1211
3,44,2023-06-03T14:02:55.175000+00:00,9098,1211
1,63,2023-06-03T14:02:55.175000+00:00,9098,1211
2,1,2023-06-03T14:02:57.566000+00:00,9098,1211
14,10,2023-06-03T14:02:57.566000+00:00,9098,1211
3,11,2023-06-03T14:02:57.566000+00:00,9098,1211
5,14,2023-06-03T14:02:57.566000+00:00,9098,1211
10,18,2023-06-03T14:02:57.566000+00:00,9098,1211
13,20,2023-06-03T14:02:57.566000+00:00,9098,1211
9,21,2023-06-03T14:02:57.566000+00:00,9098,1211
7,22,2023-06-03T14:02:57.566000+00:00,9098,1211
8,24,2023-06-03T14:02:57.566000+00:00,9098,1211
11,27,2023-06-03T14:02:57.566000+00:00,9098,1211
12,31,2023-06-03T14:02:57.566000+00:00,9098,1211
4,44,2023-06-03T14:02:57.566000+00:00,9098,1211
6,77,2023-06-03T14:02:57.566000+00:00,9098,1211
17,4,2023-06-03T14:02:58.957000+00:00,9098,1211
16,16,2023-06-03T14:02:58.957000+00:00,9098,1211
19,23,2023-06-03T14:02:58.957000+00:00,9098,1211
18,81,2023-06-03T14:02:58.957000+00:00,9098,1211
8,4,2023-06-03T14:03:00.675000+00:00,9098,1211
15,10,2023-06-03T14:03:00.675000+00:00,9098,1211
17,16,2023-06-03T14:03:00.675000+00:00,9098,1211
11,18,2023-06-03T14:03:00.675000+00:00,9098,1211
14,20,2023-06-03T14:03:00.675000+00:00,9098,1211
10,21,2023-06-03T14:03:00.675000+00:00,9098,1211
9,24,2023-06-03T14:03:00.675000+00:00,9098,1211
12,27,2023-06-03T14:03:00.675000+00:00,9098,1211
13,31,2023-06-03T14:03:00.675000+00:00,9098,1211
16,55,2023-06-03T14:03:00.675000+00:00,9098,1211
16,10,2023-06-03T14:03:04.613000+00:00,9098,1211
18,16,2023-06-03T14:03:04.613000+00:00,9098,1211
15,20,2023-06-03T14:03:04.613000+00:00,9098,1211
14,31,2023-06-03T14:03:04.613000+00:00,9098,1211
17,55,2023-06-03T14:03:04.613000+00:00,9098,1211
13,81,2023-06-03T14:03:04.613000+00:00,9098,1211
19,16,2023-06-03T14:03:08.581000+00:00,9098,1211
17,23,2023-06-03T14:03:08.581000+00:00,9098,1211
18,55,2023-06-03T14:03:08.581000+00:00,9098,1211
3,1,2023-06-03T14:03:14.941000+00:00,9098,1211
9,4,2023-06-03T14:03:14.941000+00:00,9098,1211
4,11,2023-06-03T14:03:14.941000+00:00,9098,1211
6,14,2023-06-03T14:03:14.941000+00:00,9098,1211
12,18,2023-06-03T14:03:14.941000+00:00,9098,1211
11,21,2023-06-03T14:03:14.941000+00:00,9098,1211
8,22,2023-06-03T14:03:14.941000+00:00,9098,1211
10,24,2023-06-03T14:03:14.941000+00:00,9098,1211
13,27,2023-06-03T14:03:14.941000+00:00,9098,1211
1,31,2023-06-03T14:03:14.941000+00:00,9098,1211
5,44,2023-06-03T14:03:14.941000+00:00,9098,1211
2,63,2023-06-03T14:03:14.941000+00:00,9098,1211
7,77,2023-06-03T14:03:14.941000+00:00,9098,1211
14,81,2023-06-03T14:03:14.941000+00:00,9098,1211
4,1,2023-06-03T14:03:21.222000+00:00,9098,1211
5,11,2023-06-03T14:03:21.222000+00:00,9098,1211
2,44,2023-06-03T14:03:21.222000+00:00,9098,1211
3,63,2023-06-03T14:03:21.222000+00:00,9098,1211
5,1,2023-06-03T14:03:25.175000+00:00,9098,1211
10,4,2023-06-03T14:03:25.175000+00:00,9098,1211
1,10,2023-06-03T14:03:25.175000+00:00,9098,1211
6,11,2023-06-03T14:03:25.175000+00:00,9098,1211
7,14,2023-06-03T14:03:25.175000+00:00,9098,1211
13,18,2023-06-03T14:03:25.175000+00:00,9098,1211
16,20,2023-06-03T14:03:25.175000+00:00,9098,1211
12,21,2023-06-03T14:03:25.175000+00:00,9098,1211
9,22,2023-06-03T14:03:25.175000+00:00,9098,1211
11,24,2023-06-03T14:03:25.175000+00:00,9098,1211
14,27,2023-06-03T14:03:25.175000+00:00,9098,1211
2,31,2023-06-03T14:03:25.175000+00:00,9098,1211
3,44,2023-06-03T14:03:25.175000+00:00,9098,1211
4,63,2023-06-03T14:03:25.175000+00:00,9098,1211
8,77,2023-06-03T14:03:25.175000+00:00,9098,1211
15,81,2023-06-03T14:03:25.175000+00:00,9098,1211
6,1,2023-06-03T14:03:29.003000+00:00,9098,1211
11,4,2023-06-03T14:03:29.003000+00:00,9098,1211
7,11,2023-06-03T14:03:29.003000+00:00,9098,1211
8,14,2023-06-03T14:03:29.003000+00:00,9098,1211
3,18,2023-06-03T14:03:29.003000+00:00,9098,1211
13,21,2023-06-03T14:03:29.003000+00:00,9098,1211
10,22,2023-06-03T14:03:29.003000+00:00,9098,1211
12,24,2023-06-03T14:03:29.003000+00:00,9098,1211
4,44,2023-06-03T14:03:29.003000+00:00,9098,1211
5,63,2023-06-03T14:03:29.003000+00:00,9098,1211
9,77,2023-06-03T14:03:29.003000+00:00,9098,1211
7,1,2023-06-03T14:03:37.362000+00:00,9098,1211
8,11,2023-06-03T14:03:37.362000+00:00,9098,1211
6,14,2023-06-03T14:03:37.362000+00:00,9098,1211
8,1,2023-06-03T14:03:41.831000+00:00,9098,1211
12,4,2023-06-03T14:03:41.831000+00:00,9098,1211
9,11,2023-06-03T14:03:41.831000+00:00,9098,1211
7,14,2023-06-03T14:03:41.831000+00:00,9098,1211
4,20,2023-06-03T14:03:41.831000+00:00,9098,1211
14,21,2023-06-03T14:03:41.831000+00:00,9098,1211
11,22,2023-06-03T14:03:41.831000+00:00,9098,1211
13,24,2023-06-03T14:03:41.831000+00:00,9098,1211
15,27,2023-06-03T14:03:41.831000+00:00,9098,1211
5,44,2023-06-03T14:03:41.831000+00:00,9098,1211
6,63,2023-06-03T14:03:41.831000+00:00,9098,1211
10,77,2023-06-03T14:03:41.831000+00:00,9098,1211
16,81,2023-06-03T14:03:41.831000+00:00,9098,1211
9,1,2023-06-03T14:03:46.753000+00:00,9098,1211
13,4,2023-06-03T14:03:46.753000+00:00,9098,1211
2,10,2023-06-03T14:03:46.753000+00:00,9098,1211
10,11,2023-06-03T14:03:46.753000+00:00,9098,1211
8,14,2023-06-03T14:03:46.753000+00:00,9098,1211
4,18,2023-06-03T14:03:46.753000+00:00,9098,1211
5,20,2023-06-03T14:03:46.753000+00:00,9098,1211
15,21,2023-06-03T14:03:46.753000+00:00,9098,1211
12,22,2023-06-03T14:03:46.753000+00:00,9098,1211
14,24,2023-06-03T14:03:46.753000+00:00,9098,1211
1,27,2023-06-03T14:03:46.753000+00:00,9098,1211
3,31,2023-06-03T14:03:46.753000+00:00,9098,1211
6,44,2023-06-03T14:03:46.753000+00:00,9098,1211
7,63,2023-06-03T14:03:46.753000+00:00,9098,1211
11,77,2023-06-03T14:03:46.753000+00:00,9098,1211
8,1,2023-06-03T14:07:06.562000+00:00,9098,1211
12,4,2023-06-03T14:07:06.562000+00:00,9098,1211
1,10,2023-06-03T14:07:06.562000+00:00,9098,1211
9,11,2023-06-03T14:07:06.562000+00:00,9098,1211
7,14,2023-06-03T14:07:06.562000+00:00,9098,1211
3,18,2023-06-03T14:07:06.562000+00:00,9098,1211
4,20,2023-06-03T14:07:06.562000+00:00,9098,1211
14,21,2023-06-03T14:07:06.562000+00:00,9098,1211
11,22,2023-06-03T14:07:06.562000+00:00,9098,1211
